x, y, th, stamp, 
0.009018701501190662, -2.55751895904541, -2.6004485608109866, 1759498568488207723, 
0.0053076003678143024, -2.5598533153533936, -2.577296505942241, 1759498568537341380, 
0.0013922459911555052, -2.5623488426208496, -2.552850754600615, 1759498568587401134, 
-0.0036806422285735607, -2.5658652782440186, -2.522434619421827, 1759498568647914230, 
-0.006999960169196129, -2.5687389373779297, -2.4970046346794823, 1759498568697166092, 
-0.010221493430435658, -2.5715901851654053, -2.4705724960261324, 1759498568746917321, 
-0.013807011768221855, -2.5743932723999023, -2.445846482547087, 1759498568798250298, 
-0.016941960901021957, -2.5771570205688477, -2.42297933965965, 1759498568844277495, 
-0.02014428749680519, -2.580216407775879, -2.4018585640638976, 1759498568887176195, 
-0.023869672790169716, -2.5835447311401367, -2.375778176300578, 1759498568938299469, 
-0.026897719129920006, -2.5866317749023438, -2.3500563327157895, 1759498568987226436, 
-0.0298515222966671, -2.589813470840454, -2.324837876485664, 1759498569035038137, 
-0.032759785652160645, -2.593181610107422, -2.3005515051371384, 1759498569085360647, 
-0.0366087444126606, -2.597870349884033, -2.2700896624517823, 1759498569148784617, 
-0.03942954167723656, -2.601219415664673, -2.2483911440850126, 1759498569195676311, 
-0.042461663484573364, -2.6050872802734375, -2.223796531002345, 1759498569245282109, 
-0.04492058604955673, -2.608104944229126, -2.2007421215534007, 1759498569288275870, 
-0.04757033661007881, -2.6118762493133545, -2.173436108374573, 1759498569338150990, 
-0.05022069811820984, -2.6159729957580566, -2.148896212093783, 1759498569388333673, 
-0.05221812427043915, -2.6195502281188965, -2.126331270958843, 1759498569435841352, 
-0.05468761920928955, -2.6241581439971924, -2.095818166049215, 1759498569498513394, 
-0.0559396855533123, -2.6265227794647217, -2.079821509141084, 1759498569528338158, 
-0.0589839443564415, -2.632197380065918, -2.0451063092604174, 1759498569596304277, 
-0.06109161302447319, -2.6363654136657715, -2.020806244150399, 1759498569646137011, 
-0.06264117360115051, -2.6399216651916504, -2.0020173447317804, 1759498569688126817, 
-0.06449902802705765, -2.6439309120178223, -1.9783454516998449, 1759498569739090800, 
-0.06659062951803207, -2.6484439373016357, -1.9536228976526506, 1759498569789320857, 
-0.0683070719242096, -2.653017520904541, -1.927753905831038, 1759498569837198637, 
-0.06994780898094177, -2.657258987426758, -1.9014323272552163, 1759498569887185863, 
-0.07167109847068787, -2.6626453399658203, -1.8758447895223567, 1759498569947668484, 
-0.0729030892252922, -2.6671576499938965, -1.8514622522951198, 1759498569997160546, 
-0.07391760498285294, -2.671294927597046, -1.82697486489079, 1759498570047129680, 
-0.07469315826892853, -2.6731960773468018, -1.8153560882498874, 1759498570087151395, 
-0.07494685798883438, -2.673792839050293, -1.810337472862038, 1759498570138084724, 
-0.07499095052480698, -2.6736080646514893, -1.8094204104681881, 1759498570187134996, 
-0.07493185251951218, -2.6734812259674072, -1.810086572024101, 1759498570237198095, 
-0.07491246610879898, -2.67348575592041, -1.810086572024101, 1759498570287175601, 
-0.07489013671875, -2.6735215187072754, -1.810086572024101, 1759498570346918018, 
-0.07495550811290741, -2.673598527908325, -1.809155237260836, 1759498570637280944, 
