x, y, th, stamp, 
-6.566053867340088, -9.401779174804688, 1.247859746450872, 1759500108743116416, 
-6.560091495513916, -9.383795738220215, 1.247859746450872, 1759500108791236541, 
-6.554038047790527, -9.365876197814941, 1.2479356109121582, 1759500108839089514, 
-6.548160076141357, -9.347733497619629, 1.2485865876960274, 1759500108887205218, 
-6.542107582092285, -9.329774856567383, 1.2489869799757747, 1759500108935474100, 
-6.534021854400635, -9.30579948425293, 1.2513670316734942, 1759500108999203533, 
-6.5281219482421875, -9.287837982177734, 1.252400952551395, 1759500109047583914, 
-6.5220136642456055, -9.269881248474121, 1.2541169650532693, 1759500109095097890, 
-6.516323089599609, -9.25204849243164, 1.255193994835406, 1759500109143170895, 
-6.510310173034668, -9.233636856079102, 1.2568683284283706, 1759500109191081906, 
-6.504593372344971, -9.215559959411621, 1.258418414649617, 1759500109239094977, 
-6.498815059661865, -9.197190284729004, 1.260190881700959, 1759500109287133133, 
-6.493147373199463, -9.178939819335938, 1.262584656988003, 1759500109335428083, 
-6.485201835632324, -9.154258728027344, 1.2632241363607253, 1759500109398902978, 
-6.479414939880371, -9.136046409606934, 1.2644343217323328, 1759500109447245024, 
-6.473599433898926, -9.118127822875977, 1.2646655130122357, 1759500109495531195, 
-6.468040466308594, -9.099721908569336, 1.265394417073646, 1759500109543100827, 
-6.462273597717285, -9.081534385681152, 1.267278757519601, 1759500109591083915, 
-6.456616401672363, -9.06369686126709, 1.2689450202894372, 1759500109639098951, 
-6.451005935668945, -9.045580863952637, 1.2697360781175748, 1759500109687161034, 
-6.445474147796631, -9.027641296386719, 1.2707335981307564, 1759500109735626654, 
-6.438135147094727, -9.003592491149902, 1.2729255815508782, 1759500109799391366, 
-6.432559490203857, -8.98549747467041, 1.273588941301922, 1759500109847118458, 
-6.427202224731445, -8.967310905456543, 1.2746710247111526, 1759500109895411265, 
-6.421512603759766, -8.949207305908203, 1.275338971607049, 1759500109943119222, 
-6.416171073913574, -8.931102752685547, 1.275338971607049, 1759500109991087924, 
-6.410336971282959, -8.912897109985352, 1.2770267458559028, 1759500110039184045, 
-6.405029773712158, -8.894951820373535, 1.278044352255208, 1759500110087188702, 
-6.399300575256348, -8.87633228302002, 1.2801946418889454, 1759500110135345051, 
-6.392314434051514, -8.852291107177734, 1.2822922675318256, 1759500110199542007, 
-6.3868513107299805, -8.834125518798828, 1.2831159695591405, 1759500110247409365, 
-6.381645679473877, -8.816144943237305, 1.2849896241117422, 1759500110295771929, 
-6.376200199127197, -8.797508239746094, 1.2861737614529647, 1759500110344097807, 
-6.371102809906006, -8.779806137084961, 1.2872535297738872, 1759500110391100338, 
-6.365992546081543, -8.76141357421875, 1.2884630357797697, 1759500110439097339, 
