x, y, th, stamp, 
-0.39041829109191895, -1.7001326084136963, 2.6800494616126436, 1759498926636298668, 
-0.39479732513427734, -1.697860836982727, 2.6830186553133397, 1759498926686455988, 
-0.39913079142570496, -1.6957950592041016, 2.6858577681346625, 1759498926736338636, 
-0.4042927026748657, -1.6931687593460083, 2.689438499542287, 1759498926796604074, 
-0.4090358316898346, -1.6910779476165771, 2.6932432155197152, 1759498926846515889, 
-0.413594514131546, -1.6887235641479492, 2.698023993943569, 1759498926897306726, 
-0.4178093373775482, -1.6868515014648438, 2.7006301721388724, 1759498926942475714, 
-0.42148733139038086, -1.6852413415908813, 2.7028866048631657, 1759498926986313188, 
-0.4257878363132477, -1.6830776929855347, 2.7065337332859216, 1759498927035966192, 
-0.4315849840641022, -1.680620789527893, 2.7082284202979237, 1759498927103789042, 
-0.434587299823761, -1.6790518760681152, 2.7122676221646107, 1759498927137436491, 
-0.4388570189476013, -1.6772924661636353, 2.7158615798987062, 1759498927182974040, 
-0.44475698471069336, -1.6745606660842896, 2.720765557521253, 1759498927246348851, 
-0.44936349987983704, -1.6725599765777588, 2.724334679284476, 1759498927298471676, 
-0.4539406895637512, -1.670638084411621, 2.7261783837595224, 1759498927343597473, 
-0.4575191140174866, -1.6688570976257324, 2.728733130699138, 1759498927386787105, 
