x, y, theta, stamp, 
0.4004405736923218, 0.18304143846035004, 0.8255832787597489, 1761318631744870408, 
0.4209442138671875, 0.2056889832019806, 0.8659351015960746, 1761318631844906368, 
0.44058406352996826, 0.22918590903282166, 0.9000988988877611, 1761318631946117372, 
0.45787107944488525, 0.25162288546562195, 0.927292630691069, 1761318632035969459, 
0.47751080989837646, 0.27843743562698364, 0.9549632563396491, 1761318632144874603, 
0.4948302209377289, 0.3037869930267334, 0.9785595297141498, 1761318632245135681, 
0.511755108833313, 0.3295589089393616, 0.999812407729372, 1761318632345942404, 
0.5297291874885559, 0.3585565388202667, 1.0159535939980786, 1761318632455232341, 
0.5440003275871277, 0.3821544051170349, 1.0267613337885642, 1761318632545891921, 
0.5594930648803711, 0.4083152115345001, 1.0341890553493016, 1761318632644891839, 
0.5753225684165955, 0.4349653422832489, 1.0372296467724622, 1761318632746047065, 
0.5925132036209106, 0.4640580415725708, 1.0324495714614876, 1761318632855490552, 
0.6065352559089661, 0.48756611347198486, 1.024062234876067, 1761318632946181847, 
0.6224273443222046, 0.5136010050773621, 1.0133176324425244, 1761318633045431659, 
0.6390219330787659, 0.5397711396217346, 0.9995496612884905, 1761318633146135184, 
0.6542699933052063, 0.5629913210868835, 0.9842584005112909, 1761318633236333965, 
0.6729804873466492, 0.5905115604400635, 0.9627297440869538, 1761318633346004307, 
0.6906659007072449, 0.6152499914169312, 0.9406826851164921, 1761318633445096675, 
0.7090915441513062, 0.6400771141052246, 0.911145950060616, 1761318633546138325, 
0.7299721837043762, 0.6664220094680786, 0.876427680977725, 1761318633655401046, 
0.7478249073028564, 0.6876443028450012, 0.8455160679801164, 1761318633745922256, 
0.7674283981323242, 0.7091349363327026, 0.8106702497430799, 1761318633841014299, 
0.7897217273712158, 0.7322070002555847, 0.7725926831203639, 1761318633946057278, 
0.8128787279129028, 0.7543265223503113, 0.7320984848101003, 1761318634049917301, 
0.8352137207984924, 0.7740545272827148, 0.6929717654206768, 1761318634148907635, 
0.857401967048645, 0.792231023311615, 0.6537870768348091, 1761318634240859395, 
