e, e_dot, e_int, stamp, 
0.01241909617308723, -0.07948805116233405, 0.005198050395436621, 1761314874642177658, 
0.005524723374277674, -0.06582408086721114, 0.0026889732799918156, 1761314874732214418, 
0.00024210871652696753, -0.04309622206797455, 0.0011532672120367822, 1761314874832423742, 
-0.006958733922119986, -0.03940968886762843, -8.348223057451824e-05, 1761314874942338008, 
-0.01104281385168937, -0.03547723055570486, -0.001241530168872162, 1761314875042148300, 
-0.015727827002962602, -0.030615416675260725, -0.002156470520532403, 1761314875134141491, 
-0.024166233487805666, -0.04071987677448372, -0.0035733442892430713, 1761314875252605518, 
-0.026263458573202225, -0.03154721051270095, -0.0045880550411203135, 1761314875342192901, 
-0.02931044510380687, -0.017959836302444007, -0.005039257256406857, 1761314875442193501, 
-0.034706089443385935, -0.029909509540502466, -0.005749413140290888, 1761314875533245634, 
-0.03750299911913224, -0.029165314860277954, -0.006433056680159865, 1761314875632296522, 
-0.03823099584067391, -0.011620296310945284, -0.0076924188123663325, 1761314875742202885, 
-0.04081870437524415, -0.010838000895550162, -0.008153081253430415, 1761314875842152183, 
-0.04102714432378418, -0.009392458635975369, -0.007648253986957265, 1761314875933286870, 
-0.04361166105307035, -0.008006392015640776, -0.008784593254222324, 1761314876052213580, 
-0.04347002522136645, -0.006719418099229151, -0.008921720591137043, 1761314876142212060, 
-0.04084518585584451, 0.009278589779446013, -0.008099759287935746, 1761314876242160207, 
-0.040439331884639884, 0.010254802280320647, -0.007904860862769768, 1761314876332301992, 
-0.041347495228754916, -0.0010188556406349099, -0.00859591956321519, 1761314876452445907, 
-0.0416384269492478, -0.0035999513410047007, -0.008636186559496602, 1761314876542214946, 
-0.04323069171104521, -0.006376279330829174, -0.007993190915543805, 1761314876642433358, 
