x, y, theta, stamp, 
1.4221190214157104, 1.7037036418914795, 1.6806340241058237, 1761316365450685161, 
1.4197661876678467, 1.7219041585922241, 1.6833570579589987, 1761316365540234341, 
1.417085886001587, 1.7444008588790894, 1.6842484276791903, 1761316365660713421, 
1.415168285369873, 1.7613155841827393, 1.684611773450986, 1761316365750671798, 
1.4129854440689087, 1.779302716255188, 1.687494011092077, 1761316365850765515, 
1.411057710647583, 1.7944883108139038, 1.6869005804460853, 1761316365940869353, 
1.4086178541183472, 1.8138505220413208, 1.6871304834657594, 1761316366060713666, 
1.4070957899093628, 1.8282610177993774, 1.6839757859104856, 1761316366152674829, 
1.405325174331665, 1.843528151512146, 1.6818610567692809, 1761316366249763595, 
1.4037234783172607, 1.8570882081985474, 1.6799416889087455, 1761316366341116538, 
1.4018950462341309, 1.8739081621170044, 1.6761361377915924, 1761316366459687072, 
1.4005675315856934, 1.8867013454437256, 1.6732941851349297, 1761316366550709859, 
1.3992156982421875, 1.8997024297714233, 1.668702976239754, 1761316366648725199, 
1.3980292081832886, 1.9115897417068481, 1.6641037425162513, 1761316366740294619, 
1.3966283798217773, 1.9264298677444458, 1.657211273332724, 1761316366858869737, 
1.395668864250183, 1.9379273653030396, 1.6527024402869708, 1761316366950707796, 
1.3946365118026733, 1.9493836164474487, 1.6465134279382383, 1761316367048777641, 
1.3938267230987549, 1.959448218345642, 1.6398052939481813, 1761316367140739231, 
1.3930782079696655, 1.9725631475448608, 1.63287638406233, 1761316367257722448, 
1.3924946784973145, 1.982568621635437, 1.6256348694508869, 1761316367350682243, 
1.3919700384140015, 1.9925477504730225, 1.6183978291387295, 1761316367451776317, 
1.3914903402328491, 2.000917434692383, 1.6112107512568394, 1761316367540824812, 
1.3909376859664917, 2.012279510498047, 1.6024603106230222, 1761316367657722555, 
1.3905856609344482, 2.020995616912842, 1.5951614573163124, 1761316367750703463, 
1.3903249502182007, 2.029745101928711, 1.5875114289845185, 1761316367851778490, 
1.3901678323745728, 2.0374650955200195, 1.5807167567384068, 1761316367940369402, 
1.3899626731872559, 2.047072649002075, 1.5706144853811714, 1761316368056708754, 
1.3901386260986328, 2.0547285079956055, 1.5622898619215986, 1761316368150723165, 
